Unidades: MW
Informação acedida em: 19/05/2025 14:38:00
Data e Hora;GRMS - Distribuição;UAG - Unidades Autónomas de Gaseificação;Mercado Elétrico;AP - Clientes Alta Pressão;Consumo
2021-12-09 00:00:00;2349.8;239.4;0.0;1008.8;3598.0
2021-12-09 01:00:00;2263.6;234.4;0.0;1024.2;3522.1
2021-12-09 02:00:00;2161.4;226.5;0.0;1015.8;3403.6
2021-12-09 03:00:00;2154.3;224.8;20.5;999.3;3398.9
2021-12-09 04:00:00;2212.3;227.9;1112.9;984.0;4537.1
2021-12-09 05:00:00;2347.7;206.7;1373.1;980.4;4907.9
2021-12-09 06:00:00;2921.3;242.6;2153.6;983.6;6301.1
2021-12-09 07:00:00;3862.6;301.4;2816.6;989.1;7969.7
2021-12-09 08:00:00;4166.4;320.0;3111.7;985.0;8583.1
2021-12-09 09:00:00;4122.4;316.8;2854.8;978.3;8272.3
2021-12-09 10:00:00;4047.5;310.6;3205.8;952.1;8515.9
2021-12-09 11:00:00;4051.2;311.2;3174.9;958.8;8496.1
2021-12-09 12:00:00;4040.4;310.8;3284.8;963.2;8599.3
2021-12-09 13:00:00;3958.9;305.4;3154.3;957.7;8376.3
2021-12-09 14:00:00;3903.8;301.8;3422.1;954.9;8582.7
2021-12-09 15:00:00;3773.2;294.3;3479.1;965.0;8511.6
2021-12-09 16:00:00;3713.8;290.5;3418.7;962.3;8385.2
2021-12-09 17:00:00;3836.7;298.1;3370.2;962.1;8467.0
2021-12-09 18:00:00;4101.7;314.9;3430.0;968.5;8815.1
2021-12-09 19:00:00;4418.4;334.0;3354.8;958.4;9065.5
2021-12-09 20:00:00;4418.1;334.3;3268.6;963.3;8984.3
2021-12-09 21:00:00;4128.6;315.7;3117.1;953.9;8515.3
2021-12-09 22:00:00;3697.8;289.1;2100.9;955.7;7043.5
2021-12-09 23:00:00;3325.7;265.5;1511.9;948.0;6051.1
2021-12-10 00:00:00;2847.1;236.0;738.5;952.4;4774.1
2021-12-10 01:00:00;2672.8;225.7;645.7;959.9;4504.0
2021-12-10 02:00:00;2585.9;219.7;635.5;950.6;4391.7
2021-12-10 03:00:00;2548.4;216.3;643.6;933.4;4341.7
2021-12-10 04:00:00;2550.0;216.5;951.6;935.6;4653.8
2021-12-10 05:00:00;2620.4;195.8;1347.5;945.3;5108.9
2021-12-10 06:00:00;2960.4;214.7;1992.9;950.0;6118.1
2021-12-10 07:00:00;3809.9;261.3;1982.2;948.8;7002.2
2021-12-10 08:00:00;4111.6;278.1;2001.2;954.4;7345.3
2021-12-10 09:00:00;4080.4;276.9;1972.9;963.9;7294.2
2021-12-10 10:00:00;4080.4;278.0;1847.2;982.9;7188.5
2021-12-10 11:00:00;4080.0;277.5;1877.4;974.1;7209.0
2021-12-10 12:00:00;4049.6;275.1;1991.5;960.5;7276.6
2021-12-10 13:00:00;3948.4;268.3;1910.6;938.2;7065.6
2021-12-10 14:00:00;3794.5;259.6;1884.1;934.3;6872.6
2021-12-10 15:00:00;3576.4;247.6;1901.5;934.1;6659.7
2021-12-10 16:00:00;3535.8;245.5;2157.5;936.4;6875.2
2021-12-10 17:00:00;3653.6;252.7;2151.3;948.5;7006.2
2021-12-10 18:00:00;3882.5;266.3;2767.0;968.7;7884.4
2021-12-10 19:00:00;4128.7;280.2;2842.8;975.0;8226.7
2021-12-10 20:00:00;4145.2;281.9;2957.1;988.9;8373.0
2021-12-10 21:00:00;3880.1;267.8;2931.6;997.8;8077.3
2021-12-10 22:00:00;3509.4;247.4;2726.8;996.7;7480.3
2021-12-10 23:00:00;3187.9;230.2;2157.6;1005.1;6580.8
2021-12-11 00:00:00;2667.8;201.9;1943.3;1010.3;5823.3
2021-12-11 01:00:00;2473.3;191.0;1942.7;1005.5;5612.4
2021-12-11 02:00:00;2371.8;185.6;1966.1;1009.5;5533.1
2021-12-11 03:00:00;2341.7;183.4;2053.7;998.4;5577.1
2021-12-11 04:00:00;2274.9;178.7;2420.7;981.0;5855.3
2021-12-11 05:00:00;2216.9;281.0;2880.1;965.2;6343.2
2021-12-11 06:00:00;2288.5;287.4;3048.8;966.5;6591.2
2021-12-11 07:00:00;2489.5;305.4;3518.4;968.8;7282.1
2021-12-11 08:00:00;2740.6;328.2;4024.5;975.9;8069.1
2021-12-11 09:00:00;2970.2;349.6;3993.6;988.2;8301.6
2021-12-11 10:00:00;3123.2;366.9;3595.4;1031.7;8117.2
2021-12-11 11:00:00;3131.1;370.1;3372.0;1059.8;7933.0
2021-12-11 12:00:00;3180.3;373.1;3595.7;1045.1;8194.3
2021-12-11 13:00:00;2956.7;356.2;3600.3;1076.8;7990.1
2021-12-11 14:00:00;2673.8;332.4;3473.9;1090.7;7570.8
2021-12-11 15:00:00;2475.4;312.6;3642.9;1064.9;7495.8
2021-12-11 16:00:00;2400.1;302.9;4314.5;1030.0;8047.5
2021-12-11 17:00:00;2544.3;314.7;4271.6;1019.9;8150.6
2021-12-11 18:00:00;2836.3;341.9;4408.9;1035.5;8622.5
2021-12-11 19:00:00;3066.4;363.1;4205.9;1045.1;8680.5
2021-12-11 20:00:00;2981.6;356.8;4208.3;1058.8;8605.6
2021-12-11 21:00:00;2779.9;339.2;4101.7;1060.9;8281.6
2021-12-11 22:00:00;2360.5;301.9;3748.9;1058.5;7469.8
2021-12-11 23:00:00;2128.2;281.6;3197.9;1061.2;6669.0
2021-12-12 00:00:00;1949.4;266.6;2452.3;1069.9;5738.3
2021-12-12 01:00:00;1855.4;257.8;2455.1;1063.6;5631.9
2021-12-12 02:00:00;1798.1;252.7;2271.4;1063.7;5385.9
2021-12-12 03:00:00;1746.3;248.5;2188.3;1067.8;5250.9
2021-12-12 04:00:00;1733.3;247.3;2353.0;1067.2;5400.8
2021-12-12 05:00:00;1768.0;186.0;2413.1;1068.7;5435.8
2021-12-12 06:00:00;1873.4;192.7;2444.3;1065.7;5576.1
2021-12-12 07:00:00;2014.2;201.1;2464.4;1051.9;5731.6
2021-12-12 08:00:00;2246.0;217.5;2481.8;1071.1;6016.4
2021-12-12 09:00:00;2491.4;234.7;2503.1;1086.9;6316.0
2021-12-12 10:00:00;2588.8;240.5;2546.8;1079.1;6455.2
2021-12-12 11:00:00;2690.1;246.1;2478.5;1062.0;6476.6
2021-12-12 12:00:00;2794.1;252.7;2464.8;1059.9;6571.5
2021-12-12 13:00:00;2603.2;240.4;2459.7;1062.6;6365.9
2021-12-12 14:00:00;2353.7;224.9;2882.6;1076.0;6537.2
2021-12-12 15:00:00;2187.6;213.7;2981.6;1070.5;6453.4
2021-12-12 16:00:00;2090.5;206.6;3273.6;1060.2;6630.9
2021-12-12 17:00:00;2248.0;216.4;3642.6;1052.3;7159.4
2021-12-12 18:00:00;2551.1;235.5;3576.1;1039.8;7402.6
2021-12-12 19:00:00;2798.4;252.4;4054.2;1050.7;8155.8
2021-12-12 20:00:00;2810.4;253.3;4083.9;1051.5;8199.1
2021-12-12 21:00:00;2618.2;241.7;3787.0;1067.2;7714.1
2021-12-12 22:00:00;2412.4;227.3;3709.5;1053.8;7403.0
2021-12-12 23:00:00;2218.0;213.7;3384.6;1040.9;6857.3
2021-12-13 00:00:00;2115.2;207.0;2903.6;1040.9;6266.7
2021-12-13 01:00:00;2063.3;204.3;3190.7;1051.3;6509.6
2021-12-13 02:00:00;1992.2;200.6;3097.2;1066.1;6356.1
2021-12-13 03:00:00;1966.1;198.8;3266.4;1065.7;6497.0
2021-12-13 04:00:00;2066.2;205.5;3565.2;1067.2;6904.0
2021-12-13 05:00:00;2215.4;208.2;4265.8;1065.1;7754.5
2021-12-13 06:00:00;2778.5;244.2;5244.8;1068.5;9336.0
2021-12-13 07:00:00;3724.1;304.3;5318.8;1070.6;10417.9
2021-12-13 08:00:00;4081.7;328.1;5126.9;1087.1;10623.8
2021-12-13 09:00:00;3945.4;318.2;4947.6;1067.6;10278.8
2021-12-13 10:00:00;3887.5;312.2;4783.6;1031.7;10015.0
2021-12-13 11:00:00;3896.0;316.0;4505.1;1082.4;9799.4
2021-12-13 12:00:00;3875.4;315.1;4766.5;1089.5;10046.6
2021-12-13 13:00:00;3801.9;309.8;5304.2;1078.9;10494.8
2021-12-13 14:00:00;3704.2;303.1;5463.1;1071.0;10541.5
2021-12-13 15:00:00;3533.1;292.6;5533.1;1077.3;10436.0
2021-12-13 16:00:00;3463.6;289.4;5635.6;1096.0;10484.7
2021-12-13 17:00:00;3627.4;297.9;5691.4;1066.4;10683.2
2021-12-13 18:00:00;3941.7;318.0;5617.6;1067.9;10945.2
2021-12-13 19:00:00;4293.2;345.3;5670.5;1147.4;11456.5
2021-12-13 20:00:00;4333.0;341.9;5378.8;1053.6;11107.2
2021-12-13 21:00:00;4078.3;324.2;5198.8;1029.5;10630.9
2021-12-13 22:00:00;3657.9;300.2;5280.4;1071.9;10310.5
2021-12-13 23:00:00;3313.1;280.3;4832.7;1103.9;9530.0
2021-12-14 00:00:00;2834.8;250.1;4425.5;1105.1;8615.4
2021-12-14 01:00:00;2664.2;238.7;4237.5;1095.9;8236.3
2021-12-14 02:00:00;2591.4;233.7;4038.3;1090.1;7953.6
2021-12-14 03:00:00;2591.4;233.5;4088.3;1086.8;7999.9
2021-12-14 04:00:00;2626.7;233.9;4152.6;1058.7;8071.9
2021-12-14 05:00:00;2695.1;291.7;5006.9;1057.8;9051.5
2021-12-14 06:00:00;3094.0;321.8;4971.3;1046.5;9433.6
2021-12-14 07:00:00;3932.7;387.3;5044.5;1050.1;10414.5
2021-12-14 08:00:00;4244.2;412.2;5072.9;1060.0;10789.4
2021-12-14 09:00:00;4100.6;402.1;4991.3;1073.0;10567.0
2021-12-14 10:00:00;4037.2;394.2;4233.6;1035.5;9700.5
2021-12-14 11:00:00;3992.6;392.7;4661.2;1060.3;10106.9
2021-12-14 12:00:00;3937.3;392.0;4564.4;1107.2;10000.9
2021-12-14 13:00:00;3822.1;384.0;4319.3;1118.5;9643.8
2021-12-14 14:00:00;3687.1;373.6;4595.7;1119.6;9775.9
2021-12-14 15:00:00;3545.6;364.1;4730.3;1139.0;9779.0
2021-12-14 16:00:00;3508.0;362.7;5039.6;1158.5;10068.7
2021-12-14 17:00:00;3633.6;371.5;5162.1;1147.0;10314.3
2021-12-14 18:00:00;3889.0;386.8;5022.5;1087.3;10385.6
2021-12-14 19:00:00;4295.8;418.6;5126.4;1090.0;10930.7
2021-12-14 20:00:00;4406.9;427.5;5235.9;1094.1;11164.4
2021-12-14 21:00:00;4096.4;403.6;4923.0;1097.2;10520.3
2021-12-14 22:00:00;3700.1;373.0;4308.3;1099.1;9480.5
2021-12-14 23:00:00;3321.1;343.4;4046.7;1097.5;8808.7
2021-12-15 00:00:00;2881.0;309.1;3899.8;1096.2;8186.2
2021-12-15 01:00:00;2684.5;291.8;3890.2;1070.5;7937.1
2021-12-15 02:00:00;2623.6;286.9;3786.1;1067.9;7764.4
2021-12-15 03:00:00;2601.3;286.8;3725.5;1089.2;7702.8
2021-12-15 04:00:00;2619.5;289.5;4348.8;1105.2;8362.9
2021-12-15 05:00:00;2708.5;303.9;4747.8;1148.7;8908.9
2021-12-15 06:00:00;3116.2;335.3;4750.9;1139.0;9341.4
2021-12-15 07:00:00;4014.6;406.1;4801.5;1139.3;10361.4
2021-12-15 08:00:00;4334.4;431.6;4587.9;1143.2;10497.1
2021-12-15 09:00:00;4212.7;419.9;4569.3;1117.2;10319.1
2021-12-15 10:00:00;4092.5;409.3;4483.7;1102.9;10088.5
2021-12-15 11:00:00;4043.9;405.4;4609.3;1101.1;10159.7
2021-12-15 12:00:00;3989.4;402.3;4397.7;1116.1;9905.5
2021-12-15 13:00:00;3883.1;390.6;4631.6;1074.4;9979.7
2021-12-15 14:00:00;3702.4;377.8;4701.9;1092.4;9874.5
2021-12-15 15:00:00;3511.9;361.5;4776.7;1076.3;9726.5
2021-12-15 16:00:00;3483.9;357.5;4796.9;1053.2;9691.4
2021-12-15 17:00:00;3652.1;371.6;4854.9;1064.2;9942.8
2021-12-15 18:00:00;3948.2;395.4;4811.7;1069.9;10225.3
2021-12-15 19:00:00;4353.5;427.4;4856.4;1070.9;10708.1
2021-12-15 20:00:00;4434.5;432.9;4977.7;1059.8;10904.8
2021-12-15 21:00:00;4154.6;410.6;4911.4;1056.6;10533.2
2021-12-15 22:00:00;3722.4;376.9;4375.8;1061.2;9536.3
2021-12-15 23:00:00;3380.5;350.8;4105.8;1072.4;8909.5
2021-12-16 00:00:00;2863.5;310.0;3724.4;1070.9;7968.7
2021-12-16 01:00:00;2749.6;298.5;3707.2;1038.5;7793.7
2021-12-16 02:00:00;2636.5;291.3;3620.9;1060.9;7609.6
2021-12-16 03:00:00;2592.9;287.4;3632.4;1054.4;7567.1
2021-12-16 04:00:00;2621.4;289.8;3691.3;1056.2;7658.7
2021-12-16 05:00:00;2723.6;222.2;3848.4;1056.8;7851.0
2021-12-16 06:00:00;3128.8;246.1;4743.1;1058.1;9176.1
2021-12-16 07:00:00;3995.9;296.8;4656.0;1053.6;10002.3
2021-12-16 08:00:00;4336.0;316.0;4618.2;1040.6;10310.9
2021-12-16 09:00:00;4234.1;309.8;4516.5;1036.3;10096.6
2021-12-16 10:00:00;4101.4;301.6;4356.3;1030.0;9789.2
2021-12-16 11:00:00;4070.0;298.6;4441.4;1009.5;9819.5
2021-12-16 12:00:00;4053.0;300.1;4556.0;1052.2;9961.3
2021-12-16 13:00:00;3959.8;295.1;4406.7;1060.2;9721.8
2021-12-16 14:00:00;3776.7;284.2;4367.2;1059.1;9487.2
2021-12-16 15:00:00;3607.6;274.2;4649.0;1057.5;9588.3
2021-12-16 16:00:00;3556.8;271.6;4732.6;1063.6;9624.5
2021-12-16 17:00:00;3698.6;279.3;4748.1;1053.0;9778.9
2021-12-16 18:00:00;4010.3;298.2;4732.3;1063.4;10104.2
2021-12-16 19:00:00;4382.1;319.6;4819.0;1055.7;10576.4
2021-12-16 20:00:00;4459.0;324.0;4939.1;1052.7;10774.7
2021-12-16 21:00:00;4212.4;308.9;4751.8;1042.8;10315.9
2021-12-16 22:00:00;3783.0;283.6;4089.9;1041.7;9198.3
2021-12-16 23:00:00;3395.9;260.3;2812.9;1032.8;7501.9
2021-12-17 00:00:00;2920.6;233.5;2315.2;1052.1;6521.4
2021-12-17 01:00:00;2724.4;220.3;2489.7;1023.2;6457.6
2021-12-17 02:00:00;2635.4;215.5;2572.5;1031.2;6454.7
2021-12-17 03:00:00;2647.8;216.4;2800.7;1033.6;6698.5
2021-12-17 04:00:00;2689.3;218.7;2697.3;1032.2;6637.6
2021-12-17 05:00:00;2756.4;194.1;2629.1;1032.3;6611.9
2021-12-17 06:00:00;3159.5;214.9;2562.2;1034.4;6970.9
2021-12-17 07:00:00;4023.9;259.0;3128.3;1031.5;8442.7
2021-12-17 08:00:00;4330.2;274.8;3684.4;1034.2;9323.6
2021-12-17 09:00:00;4223.9;267.0;3632.8;987.8;9111.5
2021-12-17 10:00:00;4127.5;260.9;3684.9;965.2;9038.5
2021-12-17 11:00:00;4085.4;259.9;3776.6;986.9;9108.8
2021-12-17 12:00:00;4055.2;258.4;3852.5;987.7;9153.7
2021-12-17 13:00:00;3942.4;253.3;4044.0;1001.2;9240.9
2021-12-17 14:00:00;3770.9;244.7;3748.3;1005.0;8768.9
2021-12-17 15:00:00;3616.4;237.8;3897.5;1025.0;8776.7
2021-12-17 16:00:00;3567.3;235.5;3928.1;1029.7;8760.5
2021-12-17 17:00:00;3682.2;242.1;3750.2;1043.9;8718.4
2021-12-17 18:00:00;3972.7;256.0;3620.7;1023.4;8872.7
2021-12-17 19:00:00;4261.4;270.9;3691.8;1025.8;9249.9
2021-12-17 20:00:00;4281.5;271.6;3407.8;1019.1;8979.9
2021-12-17 21:00:00;4019.1;258.2;3132.8;1019.7;8429.7
2021-12-17 22:00:00;3611.8;236.6;2744.7;1006.6;7599.7
2021-12-17 23:00:00;3307.1;220.7;2331.6;1001.1;6860.5
2021-12-18 00:00:00;2812.4;195.3;2021.4;1000.2;6029.3
2021-12-18 01:00:00;2609.8;184.8;2116.6;997.0;5908.2
2021-12-18 02:00:00;2480.3;178.3;1999.9;999.0;5657.4
2021-12-18 03:00:00;2409.3;174.4;2010.1;995.8;5589.7
2021-12-18 04:00:00;2354.2;171.7;2096.1;997.9;5620.0
2021-12-18 05:00:00;2318.4;297.1;2117.6;1002.4;5735.4
2021-12-18 06:00:00;2436.2;307.7;2080.8;1002.7;5827.4
2021-12-18 07:00:00;2630.5;325.4;2007.0;1006.8;5969.7
2021-12-18 08:00:00;2860.6;345.7;2011.1;1002.8;6220.3
2021-12-18 09:00:00;3166.0;372.8;2077.7;1000.8;6617.3
2021-12-18 10:00:00;3292.7;383.1;2025.5;989.0;6690.2
2021-12-18 11:00:00;3266.9;380.6;2060.3;987.4;6695.2
2021-12-18 12:00:00;3266.2;381.2;2037.9;995.2;6680.6
2021-12-18 13:00:00;3008.5;355.1;2070.8;960.2;6394.6
2021-12-18 14:00:00;2744.3;331.6;2115.0;962.3;6153.2
2021-12-18 15:00:00;2484.0;307.7;2577.8;955.1;6324.7
2021-12-18 16:00:00;2423.0;302.8;2857.7;961.4;6544.9
2021-12-18 17:00:00;2554.3;313.4;2774.9;948.6;6591.2
2021-12-18 18:00:00;2911.3;346.6;2754.3;963.0;6975.2
2021-12-18 19:00:00;3151.3;367.6;2694.4;957.3;7170.4
2021-12-18 20:00:00;3149.0;369.1;2806.2;976.3;7300.6
2021-12-18 21:00:00;2920.0;347.9;2764.9;968.5;7001.2
2021-12-18 22:00:00;2532.0;312.9;2723.1;965.5;6533.5
2021-12-18 23:00:00;2227.9;285.8;2720.0;966.4;6200.2
2021-12-19 00:00:00;2060.1;271.2;2624.1;970.9;5926.3
2021-12-19 01:00:00;1963.1;262.8;2637.6;974.7;5838.2
2021-12-19 02:00:00;1890.1;257.5;2388.8;988.4;5524.9
2021-12-19 03:00:00;1836.6;251.9;2430.4;979.3;5498.2
2021-12-19 04:00:00;1795.7;248.5;2407.4;982.3;5434.0
2021-12-19 05:00:00;1808.0;184.9;2535.7;1015.2;5543.7
2021-12-19 06:00:00;1920.1;198.0;2735.6;1103.4;5957.1
2021-12-19 07:00:00;2049.6;207.9;2617.5;1124.9;6000.0
2021-12-19 08:00:00;2295.3;224.9;2437.3;1139.0;6096.6
2021-12-19 09:00:00;2595.3;244.0;2469.9;1130.1;6439.2
2021-12-19 10:00:00;2708.9;250.7;2546.5;1119.1;6625.1
2021-12-19 11:00:00;2771.7;254.1;2515.6;1107.6;6648.9
2021-12-19 12:00:00;2824.5;248.2;2606.2;965.7;6644.6
2021-12-19 13:00:00;2671.8;237.2;2401.7;949.5;6260.2
2021-12-19 14:00:00;2412.3;220.2;2290.3;949.9;5872.7
2021-12-19 15:00:00;2230.8;208.3;2463.4;950.2;5852.7
2021-12-19 16:00:00;2174.1;205.2;2738.4;958.9;6076.6
2021-12-19 17:00:00;2328.2;214.8;2758.9;950.9;6252.7
2021-12-19 18:00:00;2611.3;238.1;2701.0;1023.9;6574.3
2021-12-19 19:00:00;2851.1;256.8;2845.1;1070.6;7023.6
2021-12-19 20:00:00;2882.3;258.9;2843.2;1070.1;7054.5
2021-12-19 21:00:00;2710.6;247.9;2808.0;1074.1;6840.6
2021-12-19 22:00:00;2494.9;233.4;2802.8;1068.2;6599.3
2021-12-19 23:00:00;2275.9;215.5;2622.7;1014.4;6128.5
2021-12-20 00:00:00;2117.3;201.9;2739.9;966.2;6025.3
2021-12-20 01:00:00;2049.5;197.7;2568.4;969.3;5785.0
2021-12-20 02:00:00;1966.2;191.7;2634.1;960.5;5752.4
2021-12-20 03:00:00;1933.9;189.0;3072.2;951.7;6146.8
2021-12-20 04:00:00;1992.0;193.7;3341.2;965.1;6492.0
2021-12-20 05:00:00;2150.8;197.7;3405.4;975.0;6728.9
2021-12-20 06:00:00;2612.9;226.3;3463.9;964.2;7267.4
2021-12-20 07:00:00;3475.6;280.7;3980.4;963.1;8699.8
2021-12-20 08:00:00;3900.2;306.9;4115.9;952.5;9275.6
2021-12-20 09:00:00;3866.9;297.7;4270.0;839.1;9273.7
2021-12-20 10:00:00;3827.9;294.2;4298.2;824.1;9244.5
2021-12-20 11:00:00;3867.3;302.4;4576.1;914.1;9659.9
2021-12-20 12:00:00;3964.0;312.7;4447.4;980.2;9704.4
2021-12-20 13:00:00;3872.3;307.9;4984.0;996.1;10160.3
2021-12-20 14:00:00;3781.9;300.4;5181.3;967.8;10231.5
2021-12-20 15:00:00;3661.6;295.1;5380.3;1003.8;10340.7
2021-12-20 16:00:00;3613.6;292.0;5108.8;1003.3;10017.7
2021-12-20 17:00:00;3621.5;295.6;5100.1;1051.9;10069.0
2021-12-20 18:00:00;3867.3;311.1;4906.3;1051.1;10135.9
2021-12-20 19:00:00;4159.8;329.4;4974.8;1047.9;10511.8
2021-12-20 20:00:00;4240.9;335.1;5001.9;1056.7;10634.5
2021-12-20 21:00:00;3949.2;316.7;4160.8;1058.0;9484.8
2021-12-20 22:00:00;3491.5;287.9;4161.7;1060.0;9001.1
2021-12-20 23:00:00;3156.2;264.7;3475.2;1028.1;7924.2
2021-12-21 00:00:00;2674.1;231.9;2770.8;991.7;6668.5
2021-12-21 01:00:00;2483.1;216.9;2814.3;946.4;6460.7
2021-12-21 02:00:00;2381.3;211.2;2920.0;957.3;6469.8
2021-12-21 03:00:00;2362.9;209.9;2867.4;955.2;6395.3
2021-12-21 04:00:00;2366.1;210.3;2789.0;958.7;6324.1
2021-12-21 05:00:00;2434.9;268.7;2783.1;961.0;6447.8
2021-12-21 06:00:00;2753.0;294.0;2920.8;963.4;6931.2
2021-12-21 07:00:00;3533.7;363.3;2940.7;1058.6;7896.4
2021-12-21 08:00:00;3921.2;393.7;2888.2;1054.6;8257.7
2021-12-21 09:00:00;3889.6;384.2;2858.5;966.9;8099.3
2021-12-21 10:00:00;3787.0;377.9;2777.5;988.8;7931.1
2021-12-21 11:00:00;3768.2;382.6;2819.7;1067.9;8038.4
2021-12-21 12:00:00;3795.9;379.0;2798.3;994.7;7967.9
2021-12-21 13:00:00;3758.9;370.3;2820.0;921.3;7870.5
2021-12-21 14:00:00;3620.1;358.9;2889.3;915.7;7783.9
2021-12-21 15:00:00;3446.6;346.8;2921.1;937.1;7651.7
2021-12-21 16:00:00;3387.2;341.4;2867.5;928.0;7524.2
2021-12-21 17:00:00;3434.8;345.9;2876.1;937.5;7594.4
2021-12-21 18:00:00;3721.0;369.4;2915.9;947.7;7954.0
2021-12-21 19:00:00;4009.5;394.0;2907.1;970.1;8280.6
2021-12-21 20:00:00;4044.6;397.4;2887.4;978.3;8307.7
2021-12-21 21:00:00;3729.7;370.9;2819.1;958.4;7878.0
2021-12-21 22:00:00;3335.7;340.5;2356.2;967.9;7000.3
2021-12-21 23:00:00;3041.0;315.8;2627.3;950.0;6934.1
2021-12-22 00:00:00;2599.8;279.9;2653.9;937.8;6471.4
2021-12-22 01:00:00;2474.3;269.8;2457.9;935.5;6137.4
2021-12-22 02:00:00;2388.2;262.6;2439.0;931.5;6021.3
2021-12-22 03:00:00;2320.6;257.2;2375.5;930.5;5883.8
2021-12-22 04:00:00;2308.1;256.2;2564.1;930.2;6058.6
2021-12-22 05:00:00;2385.0;205.7;2837.9;936.5;6365.1
2021-12-22 06:00:00;2701.5;225.4;3381.4;938.1;7246.5
2021-12-22 07:00:00;3422.9;269.9;3483.5;935.0;8111.3
2021-12-22 08:00:00;3832.9;295.1;3700.8;930.6;8759.3
2021-12-22 09:00:00;3758.1;290.2;3674.3;928.0;8650.6
2021-12-22 10:00:00;3669.1;285.6;3628.2;942.5;8525.3
2021-12-22 11:00:00;3676.3;284.0;3636.1;908.4;8504.8
2021-12-22 12:00:00;3696.8;285.6;3728.0;914.7;8625.1
2021-12-22 13:00:00;3646.1;282.2;3686.3;909.7;8524.3
2021-12-22 14:00:00;3500.9;273.3;4049.5;912.3;8735.9
2021-12-22 15:00:00;3307.7;261.3;4401.7;911.2;8881.9
2021-12-22 16:00:00;3254.6;258.3;4544.2;915.2;8972.2
2021-12-22 17:00:00;3297.1;261.8;4525.5;929.6;9014.0
2021-12-22 18:00:00;3473.6;272.1;4459.3;919.8;9124.7
2021-12-22 19:00:00;3707.2;286.8;4369.8;922.6;9286.3
2021-12-22 20:00:00;3769.3;290.0;3910.1;913.0;8882.4
2021-12-22 21:00:00;3528.3;275.8;3614.4;925.3;8343.8
2021-12-22 22:00:00;3199.7;256.3;3256.2;938.7;7650.9
2021-12-22 23:00:00;2915.1;238.1;3062.5;929.0;7144.7
2021-12-23 00:00:00;2464.9;211.0;2704.5;941.7;6322.0
2021-12-23 01:00:00;2295.8;199.3;2508.6;922.7;5926.4
2021-12-23 02:00:00;2156.5;190.5;2424.2;918.5;5689.6
2021-12-23 03:00:00;2145.7;189.6;2434.2;915.7;5685.2
2021-12-23 04:00:00;2147.9;190.1;2776.6;921.2;6035.7
2021-12-23 05:00:00;2178.1;194.2;2854.4;920.8;6147.5
2021-12-23 06:00:00;2440.4;210.2;2864.4;913.5;6428.5
2021-12-23 07:00:00;3055.1;249.0;2887.0;917.3;7108.4
2021-12-23 08:00:00;3380.2;270.7;2928.0;938.4;7517.3
2021-12-23 09:00:00;3401.7;272.9;2907.6;952.8;7535.0
2021-12-23 10:00:00;3377.7;272.8;2889.3;975.5;7515.3
2021-12-23 11:00:00;3360.3;271.6;2908.4;972.4;7512.8
2021-12-23 12:00:00;3366.1;272.4;2910.9;979.5;7528.9
2021-12-23 13:00:00;3266.5;263.3;2825.7;934.1;7289.7
2021-12-23 14:00:00;3104.8;252.7;3104.6;926.6;7388.6
2021-12-23 15:00:00;2946.5;244.8;3208.5;959.5;7359.4
2021-12-23 16:00:00;2913.6;244.1;3087.0;981.2;7225.9
2021-12-23 17:00:00;2927.5;242.7;3313.7;944.8;7428.7
2021-12-23 18:00:00;3128.3;254.4;3290.7;930.4;7603.8
2021-12-23 19:00:00;3353.5;271.7;3275.4;982.0;7882.7
2021-12-23 20:00:00;3331.4;268.5;3159.1;951.9;7710.8
2021-12-23 21:00:00;3075.7;252.5;2576.8;953.2;6858.3
2021-12-23 22:00:00;2779.9;236.8;2470.4;998.0;6485.1
2021-12-23 23:00:00;2561.0;223.5;2695.6;1004.3;6484.3
2021-12-24 00:00:00;2091.2;189.9;2627.0;938.2;5846.2
2021-12-24 01:00:00;1886.8;179.8;1997.7;981.3;5045.5
2021-12-24 02:00:00;1775.4;170.2;2022.8;940.4;4908.8
2021-12-24 03:00:00;1687.6;165.1;1945.7;947.2;4745.7
2021-12-24 04:00:00;1641.3;161.3;1889.4;932.8;4624.8
2021-12-24 05:00:00;1648.7;163.6;2073.7;934.4;4820.4
2021-12-24 06:00:00;1694.7;165.9;2624.0;925.5;5410.1
2021-12-24 07:00:00;2099.2;193.2;2535.0;951.7;5779.1
2021-12-24 08:00:00;2440.0;215.1;2637.8;957.5;6250.5
2021-12-24 09:00:00;2703.0;231.8;3205.1;957.0;7096.9
2021-12-24 10:00:00;2796.4;235.6;2641.8;923.7;6597.5
2021-12-24 11:00:00;2822.6;237.0;2574.6;919.4;6553.6
2021-12-24 12:00:00;2820.6;237.4;2733.7;928.8;6720.5
2021-12-24 13:00:00;2727.1;231.6;2772.0;929.6;6660.2
2021-12-24 14:00:00;2596.7;223.7;2385.3;935.9;6141.6
2021-12-24 15:00:00;2472.8;216.3;2084.2;943.1;5716.5
2021-12-24 16:00:00;2401.8;211.8;2129.3;942.2;5685.0
2021-12-24 17:00:00;2524.9;219.5;2096.3;941.6;5782.3
2021-12-24 18:00:00;2763.2;234.5;2322.5;940.4;6260.6
2021-12-24 19:00:00;2828.8;239.8;1871.5;957.6;5897.6
2021-12-24 20:00:00;2412.1;213.8;1446.9;963.9;5036.7
